NAME,B01001_001E,state,county,tract,block group
Block Group 1; Census Tract 30; Fulton County; Georgia,1858,13,121,003000,1
Block Group 2; Census Tract 30; Fulton County; Georgia,1069,13,121,003000,2
Block Group 3; Census Tract 30; Fulton County; Georgia,1047,13,121,003000,3
Block Group 1; Census Tract 31; Fulton County; Georgia,928,13,121,003100,1
Block Group 2; Census Tract 31; Fulton County; Georgia,1782,13,121,003100,2
Block Group 1; Census Tract 32; Fulton County; Georgia,1284,13,121,003200,1
Block Group 2; Census Tract 32; Fulton County; Georgia,1503,13,121,003200,2
Block Group 1; Census Tract 35; Fulton County; Georgia,1023,13,121,003500,1
Block Group 2; Census Tract 35; Fulton County; Georgia,1881,13,121,003500,2
Block Group 1; Census Tract 36; Fulton County; Georgia,162,13,121,003600,1
Block Group 2; Census Tract 36; Fulton County; Georgia,971,13,121,003600,2
Block Group 1; Census Tract 37; Fulton County; Georgia,191,13,121,003700,1
Block Group 1; Census Tract 38; Fulton County; Georgia,2231,13,121,003800,1
Block Group 2; Census Tract 38; Fulton County; Georgia,1680,13,121,003800,2
Block Group 1; Census Tract 39; Fulton County; Georgia,940,13,121,003900,1
Block Group 2; Census Tract 39; Fulton County; Georgia,622,13,121,003900,2
Block Group 1; Census Tract 40; Fulton County; Georgia,1374,13,121,004000,1
Block Group 2; Census Tract 40; Fulton County; Georgia,750,13,121,004000,2
Block Group 3; Census Tract 40; Fulton County; Georgia,646,13,121,004000,3
Block Group 1; Census Tract 41; Fulton County; Georgia,431,13,121,004100,1
Block Group 2; Census Tract 41; Fulton County; Georgia,632,13,121,004100,2
Block Group 3; Census Tract 41; Fulton County; Georgia,1074,13,121,004100,3
Block Group 1; Census Tract 42; Fulton County; Georgia,846,13,121,004200,1
Block Group 2; Census Tract 42; Fulton County; Georgia,676,13,121,004200,2
Block Group 3; Census Tract 42; Fulton County; Georgia,752,13,121,004200,3
Block Group 1; Census Tract 43; Fulton County; Georgia,1504,13,121,004300,1
Block Group 2; Census Tract 43; Fulton County; Georgia,210,13,121,004300,2
Block Group 3; Census Tract 43; Fulton County; Georgia,733,13,121,004300,3
Block Group 1; Census Tract 44; Fulton County; Georgia,2598,13,121,004400,1
Block Group 2; Census Tract 44; Fulton County; Georgia,1030,13,121,004400,2
Block Group 1; Census Tract 48; Fulton County; Georgia,559,13,121,004800,1
Block Group 2; Census Tract 48; Fulton County; Georgia,788,13,121,004800,2
Block Group 1; Census Tract 49; Fulton County; Georgia,1283,13,121,004900,1
Block Group 2; Census Tract 49; Fulton County; Georgia,1799,13,121,004900,2
Block Group 1; Census Tract 50; Fulton County; Georgia,937,13,121,005000,1
Block Group 2; Census Tract 50; Fulton County; Georgia,2565,13,121,005000,2
Block Group 1; Census Tract 52; Fulton County; Georgia,1266,13,121,005200,1
Block Group 2; Census Tract 52; Fulton County; Georgia,1372,13,121,005200,2
Block Group 3; Census Tract 52; Fulton County; Georgia,1093,13,121,005200,3
Block Group 4; Census Tract 52; Fulton County; Georgia,1141,13,121,005200,4
Block Group 1; Census Tract 53; Fulton County; Georgia,1755,13,121,005300,1
Block Group 2; Census Tract 53; Fulton County; Georgia,1564,13,121,005300,2
Block Group 3; Census Tract 53; Fulton County; Georgia,712,13,121,005300,3
Block Group 1; Census Tract 55.01; Fulton County; Georgia,1383,13,121,005501,1
Block Group 2; Census Tract 55.01; Fulton County; Georgia,1656,13,121,005501,2
Block Group 1; Census Tract 55.03; Fulton County; Georgia,862,13,121,005503,1
Block Group 2; Census Tract 55.03; Fulton County; Georgia,643,13,121,005503,2
Block Group 1; Census Tract 55.04; Fulton County; Georgia,672,13,121,005504,1
Block Group 2; Census Tract 55.04; Fulton County; Georgia,672,13,121,005504,2
Block Group 1; Census Tract 57; Fulton County; Georgia,415,13,121,005700,1
Block Group 2; Census Tract 57; Fulton County; Georgia,833,13,121,005700,2
Block Group 1; Census Tract 58; Fulton County; Georgia,1208,13,121,005800,1
Block Group 1; Census Tract 60; Fulton County; Georgia,857,13,121,006000,1
Block Group 2; Census Tract 60; Fulton County; Georgia,676,13,121,006000,2
Block Group 3; Census Tract 60; Fulton County; Georgia,1155,13,121,006000,3
Block Group 4; Census Tract 60; Fulton County; Georgia,720,13,121,006000,4
Block Group 1; Census Tract 61; Fulton County; Georgia,833,13,121,006100,1
Block Group 2; Census Tract 61; Fulton County; Georgia,775,13,121,006100,2
Block Group 3; Census Tract 61; Fulton County; Georgia,1752,13,121,006100,3
Block Group 1; Census Tract 62; Fulton County; Georgia,951,13,121,006200,1
Block Group 2; Census Tract 62; Fulton County; Georgia,558,13,121,006200,2
Block Group 1; Census Tract 63; Fulton County; Georgia,1356,13,121,006300,1
Block Group 2; Census Tract 63; Fulton County; Georgia,394,13,121,006300,2
Block Group 1; Census Tract 64; Fulton County; Georgia,772,13,121,006400,1
Block Group 1; Census Tract 65; Fulton County; Georgia,915,13,121,006500,1
Block Group 2; Census Tract 65; Fulton County; Georgia,1713,13,121,006500,2
Block Group 3; Census Tract 65; Fulton County; Georgia,293,13,121,006500,3
Block Group 4; Census Tract 65; Fulton County; Georgia,499,13,121,006500,4
Block Group 1; Census Tract 66.01; Fulton County; Georgia,693,13,121,006601,1
Block Group 2; Census Tract 66.01; Fulton County; Georgia,795,13,121,006601,2
Block Group 1; Census Tract 66.02; Fulton County; Georgia,829,13,121,006602,1
Block Group 1; Census Tract 67.01; Fulton County; Georgia,1259,13,121,006701,1
Block Group 2; Census Tract 67.01; Fulton County; Georgia,1557,13,121,006701,2
Block Group 1; Census Tract 67.02; Fulton County; Georgia,850,13,121,006702,1
Block Group 2; Census Tract 67.02; Fulton County; Georgia,894,13,121,006702,2
Block Group 1; Census Tract 68.01; Fulton County; Georgia,1758,13,121,006801,1
Block Group 1; Census Tract 68.02; Fulton County; Georgia,1521,13,121,006802,1
Block Group 1; Census Tract 69; Fulton County; Georgia,608,13,121,006900,1
Block Group 2; Census Tract 69; Fulton County; Georgia,1782,13,121,006900,2
Block Group 3; Census Tract 69; Fulton County; Georgia,1202,13,121,006900,3
Block Group 1; Census Tract 70.01; Fulton County; Georgia,568,13,121,007001,1
Block Group 2; Census Tract 70.01; Fulton County; Georgia,956,13,121,007001,2
Block Group 3; Census Tract 70.01; Fulton County; Georgia,822,13,121,007001,3
Block Group 4; Census Tract 70.01; Fulton County; Georgia,938,13,121,007001,4
Block Group 1; Census Tract 70.02; Fulton County; Georgia,794,13,121,007002,1
Block Group 2; Census Tract 70.02; Fulton County; Georgia,588,13,121,007002,2
Block Group 3; Census Tract 70.02; Fulton County; Georgia,818,13,121,007002,3
Block Group 4; Census Tract 70.02; Fulton County; Georgia,867,13,121,007002,4
Block Group 1; Census Tract 71; Fulton County; Georgia,1359,13,121,007100,1
Block Group 2; Census Tract 71; Fulton County; Georgia,1032,13,121,007100,2
Block Group 1; Census Tract 72; Fulton County; Georgia,394,13,121,007200,1
Block Group 2; Census Tract 72; Fulton County; Georgia,470,13,121,007200,2
Block Group 3; Census Tract 72; Fulton County; Georgia,969,13,121,007200,3
Block Group 1; Census Tract 73.01; Fulton County; Georgia,1019,13,121,007301,1
Block Group 2; Census Tract 73.01; Fulton County; Georgia,1480,13,121,007301,2
Block Group 3; Census Tract 73.01; Fulton County; Georgia,131,13,121,007301,3
Block Group 4; Census Tract 73.01; Fulton County; Georgia,1197,13,121,007301,4
Block Group 1; Census Tract 73.02; Fulton County; Georgia,964,13,121,007302,1
Block Group 2; Census Tract 73.02; Fulton County; Georgia,1483,13,121,007302,2
Block Group 1; Census Tract 74; Fulton County; Georgia,1834,13,121,007400,1
Block Group 2; Census Tract 74; Fulton County; Georgia,720,13,121,007400,2
Block Group 3; Census Tract 74; Fulton County; Georgia,619,13,121,007400,3
Block Group 1; Census Tract 75; Fulton County; Georgia,387,13,121,007500,1
Block Group 2; Census Tract 75; Fulton County; Georgia,583,13,121,007500,2
Block Group 3; Census Tract 75; Fulton County; Georgia,2102,13,121,007500,3
Block Group 1; Census Tract 76.02; Fulton County; Georgia,408,13,121,007602,1
Block Group 2; Census Tract 76.02; Fulton County; Georgia,1182,13,121,007602,2
Block Group 3; Census Tract 76.02; Fulton County; Georgia,1238,13,121,007602,3
Block Group 1; Census Tract 76.03; Fulton County; Georgia,1462,13,121,007603,1
Block Group 2; Census Tract 76.03; Fulton County; Georgia,1014,13,121,007603,2
Block Group 3; Census Tract 76.03; Fulton County; Georgia,978,13,121,007603,3
Block Group 1; Census Tract 76.04; Fulton County; Georgia,727,13,121,007604,1
Block Group 2; Census Tract 76.04; Fulton County; Georgia,2658,13,121,007604,2
Block Group 1; Census Tract 77.03; Fulton County; Georgia,606,13,121,007703,1
Block Group 2; Census Tract 77.03; Fulton County; Georgia,1433,13,121,007703,2
Block Group 3; Census Tract 77.03; Fulton County; Georgia,1420,13,121,007703,3
Block Group 1; Census Tract 77.05; Fulton County; Georgia,1687,13,121,007705,1
Block Group 2; Census Tract 77.05; Fulton County; Georgia,1161,13,121,007705,2
Block Group 3; Census Tract 77.05; Fulton County; Georgia,1402,13,121,007705,3
Block Group 1; Census Tract 77.07; Fulton County; Georgia,767,13,121,007707,1
Block Group 2; Census Tract 77.07; Fulton County; Georgia,1164,13,121,007707,2
Block Group 1; Census Tract 77.08; Fulton County; Georgia,1933,13,121,007708,1
Block Group 2; Census Tract 77.08; Fulton County; Georgia,1219,13,121,007708,2
Block Group 1; Census Tract 77.09; Fulton County; Georgia,1414,13,121,007709,1
Block Group 2; Census Tract 77.09; Fulton County; Georgia,1508,13,121,007709,2
Block Group 3; Census Tract 77.09; Fulton County; Georgia,1425,13,121,007709,3
Block Group 1; Census Tract 77.10; Fulton County; Georgia,1104,13,121,007710,1
Block Group 2; Census Tract 77.10; Fulton County; Georgia,1479,13,121,007710,2
Block Group 3; Census Tract 77.10; Fulton County; Georgia,405,13,121,007710,3
Block Group 1; Census Tract 77.11; Fulton County; Georgia,1019,13,121,007711,1
Block Group 2; Census Tract 77.11; Fulton County; Georgia,2018,13,121,007711,2
Block Group 1; Census Tract 78.05; Fulton County; Georgia,2675,13,121,007805,1
Block Group 2; Census Tract 78.05; Fulton County; Georgia,1093,13,121,007805,2
Block Group 3; Census Tract 78.05; Fulton County; Georgia,1127,13,121,007805,3
Block Group 1; Census Tract 78.06; Fulton County; Georgia,1517,13,121,007806,1
Block Group 2; Census Tract 78.06; Fulton County; Georgia,1878,13,121,007806,2
Block Group 3; Census Tract 78.06; Fulton County; Georgia,857,13,121,007806,3
Block Group 4; Census Tract 78.06; Fulton County; Georgia,1518,13,121,007806,4
Block Group 1; Census Tract 78.07; Fulton County; Georgia,517,13,121,007807,1
Block Group 2; Census Tract 78.07; Fulton County; Georgia,2648,13,121,007807,2
Block Group 3; Census Tract 78.07; Fulton County; Georgia,751,13,121,007807,3
Block Group 1; Census Tract 78.08; Fulton County; Georgia,1853,13,121,007808,1
Block Group 2; Census Tract 78.08; Fulton County; Georgia,1023,13,121,007808,2
Block Group 3; Census Tract 78.08; Fulton County; Georgia,402,13,121,007808,3
Block Group 1; Census Tract 78.09; Fulton County; Georgia,962,13,121,007809,1
Block Group 2; Census Tract 78.09; Fulton County; Georgia,1516,13,121,007809,2
Block Group 3; Census Tract 78.09; Fulton County; Georgia,555,13,121,007809,3
Block Group 4; Census Tract 78.09; Fulton County; Georgia,1976,13,121,007809,4
Block Group 1; Census Tract 78.10; Fulton County; Georgia,1322,13,121,007810,1
Block Group 2; Census Tract 78.10; Fulton County; Georgia,1411,13,121,007810,2
Block Group 3; Census Tract 78.10; Fulton County; Georgia,1506,13,121,007810,3
Block Group 1; Census Tract 79; Fulton County; Georgia,1544,13,121,007900,1
Block Group 2; Census Tract 79; Fulton County; Georgia,1473,13,121,007900,2
Block Group 3; Census Tract 79; Fulton County; Georgia,998,13,121,007900,3
Block Group 4; Census Tract 79; Fulton County; Georgia,956,13,121,007900,4
Block Group 1; Census Tract 80; Fulton County; Georgia,1425,13,121,008000,1
Block Group 2; Census Tract 80; Fulton County; Georgia,1428,13,121,008000,2
Block Group 3; Census Tract 80; Fulton County; Georgia,907,13,121,008000,3
Block Group 4; Census Tract 80; Fulton County; Georgia,810,13,121,008000,4
Block Group 5; Census Tract 80; Fulton County; Georgia,1058,13,121,008000,5
Block Group 1; Census Tract 81.03; Fulton County; Georgia,1070,13,121,008103,1
Block Group 2; Census Tract 81.03; Fulton County; Georgia,891,13,121,008103,2
Block Group 3; Census Tract 81.03; Fulton County; Georgia,1537,13,121,008103,3
Block Group 1; Census Tract 81.04; Fulton County; Georgia,1709,13,121,008104,1
Block Group 2; Census Tract 81.04; Fulton County; Georgia,585,13,121,008104,2
Block Group 3; Census Tract 81.04; Fulton County; Georgia,921,13,121,008104,3
Block Group 1; Census Tract 82.02; Fulton County; Georgia,1175,13,121,008202,1
Block Group 2; Census Tract 82.02; Fulton County; Georgia,928,13,121,008202,2
Block Group 3; Census Tract 82.02; Fulton County; Georgia,181,13,121,008202,3
Block Group 4; Census Tract 82.02; Fulton County; Georgia,0,13,121,008202,4
Block Group 1; Census Tract 82.03; Fulton County; Georgia,998,13,121,008203,1
Block Group 2; Census Tract 82.03; Fulton County; Georgia,1537,13,121,008203,2
Block Group 1; Census Tract 82.04; Fulton County; Georgia,634,13,121,008204,1
Block Group 2; Census Tract 82.04; Fulton County; Georgia,961,13,121,008204,2
Block Group 3; Census Tract 82.04; Fulton County; Georgia,1168,13,121,008204,3
Block Group 1; Census Tract 83.01; Fulton County; Georgia,1097,13,121,008301,1
Block Group 2; Census Tract 83.01; Fulton County; Georgia,383,13,121,008301,2
Block Group 3; Census Tract 83.01; Fulton County; Georgia,1517,13,121,008301,3
Block Group 1; Census Tract 83.02; Fulton County; Georgia,723,13,121,008302,1
Block Group 2; Census Tract 83.02; Fulton County; Georgia,1108,13,121,008302,2
Block Group 1; Census Tract 84; Fulton County; Georgia,577,13,121,008400,1
Block Group 2; Census Tract 84; Fulton County; Georgia,1349,13,121,008400,2
Block Group 3; Census Tract 84; Fulton County; Georgia,751,13,121,008400,3
Block Group 4; Census Tract 84; Fulton County; Georgia,128,13,121,008400,4
Block Group 1; Census Tract 85; Fulton County; Georgia,351,13,121,008500,1
Block Group 2; Census Tract 85; Fulton County; Georgia,1064,13,121,008500,2
Block Group 3; Census Tract 85; Fulton County; Georgia,843,13,121,008500,3
Block Group 1; Census Tract 86.01; Fulton County; Georgia,2144,13,121,008601,1
Block Group 2; Census Tract 86.01; Fulton County; Georgia,1032,13,121,008601,2
Block Group 3; Census Tract 86.01; Fulton County; Georgia,769,13,121,008601,3
Block Group 4; Census Tract 86.01; Fulton County; Georgia,1610,13,121,008601,4
Block Group 1; Census Tract 86.02; Fulton County; Georgia,162,13,121,008602,1
Block Group 2; Census Tract 86.02; Fulton County; Georgia,1136,13,121,008602,2
Block Group 1; Census Tract 87.01; Fulton County; Georgia,1122,13,121,008701,1
Block Group 2; Census Tract 87.01; Fulton County; Georgia,1715,13,121,008701,2
Block Group 3; Census Tract 87.01; Fulton County; Georgia,996,13,121,008701,3
Block Group 1; Census Tract 87.02; Fulton County; Georgia,1211,13,121,008702,1
Block Group 2; Census Tract 87.02; Fulton County; Georgia,1079,13,121,008702,2
Block Group 1; Census Tract 88.01; Fulton County; Georgia,1818,13,121,008801,1
Block Group 1; Census Tract 88.02; Fulton County; Georgia,1872,13,121,008802,1
Block Group 2; Census Tract 88.02; Fulton County; Georgia,943,13,121,008802,2
Block Group 1; Census Tract 89.03; Fulton County; Georgia,1056,13,121,008903,1
Block Group 2; Census Tract 89.03; Fulton County; Georgia,1813,13,121,008903,2
Block Group 1; Census Tract 89.05; Fulton County; Georgia,1339,13,121,008905,1
Block Group 2; Census Tract 89.05; Fulton County; Georgia,1044,13,121,008905,2
Block Group 3; Census Tract 89.05; Fulton County; Georgia,1208,13,121,008905,3
Block Group 4; Census Tract 89.05; Fulton County; Georgia,1677,13,121,008905,4
Block Group 1; Census Tract 89.06; Fulton County; Georgia,913,13,121,008906,1
Block Group 2; Census Tract 89.06; Fulton County; Georgia,1519,13,121,008906,2
Block Group 1; Census Tract 89.07; Fulton County; Georgia,1173,13,121,008907,1
Block Group 2; Census Tract 89.07; Fulton County; Georgia,1170,13,121,008907,2
Block Group 3; Census Tract 89.07; Fulton County; Georgia,515,13,121,008907,3
Block Group 1; Census Tract 89.08; Fulton County; Georgia,2482,13,121,008908,1
Block Group 2; Census Tract 89.08; Fulton County; Georgia,394,13,121,008908,2
Block Group 1; Census Tract 89.09; Fulton County; Georgia,1635,13,121,008909,1
Block Group 1; Census Tract 90.01; Fulton County; Georgia,1021,13,121,009001,1
Block Group 2; Census Tract 90.01; Fulton County; Georgia,1243,13,121,009001,2
Block Group 1; Census Tract 90.02; Fulton County; Georgia,1265,13,121,009002,1
Block Group 2; Census Tract 90.02; Fulton County; Georgia,1511,13,121,009002,2
Block Group 1; Census Tract 91.03; Fulton County; Georgia,1007,13,121,009103,1
Block Group 2; Census Tract 91.03; Fulton County; Georgia,1562,13,121,009103,2
Block Group 3; Census Tract 91.03; Fulton County; Georgia,1205,13,121,009103,3
Block Group 1; Census Tract 91.04; Fulton County; Georgia,764,13,121,009104,1
Block Group 2; Census Tract 91.04; Fulton County; Georgia,1112,13,121,009104,2
Block Group 3; Census Tract 91.04; Fulton County; Georgia,933,13,121,009104,3
Block Group 1; Census Tract 91.05; Fulton County; Georgia,657,13,121,009105,1
Block Group 2; Census Tract 91.05; Fulton County; Georgia,512,13,121,009105,2
Block Group 1; Census Tract 91.06; Fulton County; Georgia,1965,13,121,009106,1
Block Group 2; Census Tract 91.06; Fulton County; Georgia,535,13,121,009106,2
Block Group 1; Census Tract 92.01; Fulton County; Georgia,510,13,121,009201,1
Block Group 2; Census Tract 92.01; Fulton County; Georgia,994,13,121,009201,2
Block Group 1; Census Tract 92.02; Fulton County; Georgia,1486,13,121,009202,1
Block Group 2; Census Tract 92.02; Fulton County; Georgia,1330,13,121,009202,2
Block Group 1; Census Tract 92.03; Fulton County; Georgia,1318,13,121,009203,1
Block Group 2; Census Tract 92.03; Fulton County; Georgia,1450,13,121,009203,2
Block Group 1; Census Tract 93.01; Fulton County; Georgia,2792,13,121,009301,1
Block Group 2; Census Tract 93.01; Fulton County; Georgia,1079,13,121,009301,2
Block Group 1; Census Tract 93.02; Fulton County; Georgia,898,13,121,009302,1
Block Group 2; Census Tract 93.02; Fulton County; Georgia,659,13,121,009302,2
Block Group 3; Census Tract 93.02; Fulton County; Georgia,410,13,121,009302,3
Block Group 1; Census Tract 94.05; Fulton County; Georgia,1613,13,121,009405,1
Block Group 2; Census Tract 94.05; Fulton County; Georgia,1098,13,121,009405,2
Block Group 3; Census Tract 94.05; Fulton County; Georgia,1058,13,121,009405,3
Block Group 1; Census Tract 94.06; Fulton County; Georgia,621,13,121,009406,1
Block Group 2; Census Tract 94.06; Fulton County; Georgia,1037,13,121,009406,2
Block Group 1; Census Tract 94.07; Fulton County; Georgia,1090,13,121,009407,1
Block Group 1; Census Tract 94.08; Fulton County; Georgia,1053,13,121,009408,1
Block Group 2; Census Tract 94.08; Fulton County; Georgia,595,13,121,009408,2
Block Group 1; Census Tract 94.09; Fulton County; Georgia,949,13,121,009409,1
Block Group 2; Census Tract 94.09; Fulton County; Georgia,1126,13,121,009409,2
Block Group 1; Census Tract 94.10; Fulton County; Georgia,2269,13,121,009410,1
Block Group 2; Census Tract 94.10; Fulton County; Georgia,1323,13,121,009410,2
Block Group 1; Census Tract 94.11; Fulton County; Georgia,1303,13,121,009411,1
Block Group 2; Census Tract 94.11; Fulton County; Georgia,1182,13,121,009411,2
Block Group 1; Census Tract 95.01; Fulton County; Georgia,613,13,121,009501,1
Block Group 2; Census Tract 95.01; Fulton County; Georgia,828,13,121,009501,2
Block Group 3; Census Tract 95.01; Fulton County; Georgia,1269,13,121,009501,3
Block Group 4; Census Tract 95.01; Fulton County; Georgia,781,13,121,009501,4
Block Group 1; Census Tract 95.03; Fulton County; Georgia,935,13,121,009503,1
Block Group 2; Census Tract 95.03; Fulton County; Georgia,698,13,121,009503,2
Block Group 1; Census Tract 95.04; Fulton County; Georgia,1889,13,121,009504,1
Block Group 2; Census Tract 95.04; Fulton County; Georgia,794,13,121,009504,2
Block Group 1; Census Tract 96.01; Fulton County; Georgia,1530,13,121,009601,1
Block Group 2; Census Tract 96.01; Fulton County; Georgia,1660,13,121,009601,2
Block Group 1; Census Tract 96.04; Fulton County; Georgia,976,13,121,009604,1
Block Group 2; Census Tract 96.04; Fulton County; Georgia,618,13,121,009604,2
Block Group 3; Census Tract 96.04; Fulton County; Georgia,543,13,121,009604,3
Block Group 4; Census Tract 96.04; Fulton County; Georgia,742,13,121,009604,4
Block Group 1; Census Tract 96.05; Fulton County; Georgia,1513,13,121,009605,1
Block Group 2; Census Tract 96.05; Fulton County; Georgia,728,13,121,009605,2
Block Group 3; Census Tract 96.05; Fulton County; Georgia,384,13,121,009605,3
Block Group 1; Census Tract 96.06; Fulton County; Georgia,1618,13,121,009606,1
Block Group 1; Census Tract 96.07; Fulton County; Georgia,1707,13,121,009607,1
Block Group 2; Census Tract 96.07; Fulton County; Georgia,1682,13,121,009607,2
Block Group 3; Census Tract 96.07; Fulton County; Georgia,1327,13,121,009607,3
Block Group 1; Census Tract 97; Fulton County; Georgia,924,13,121,009700,1
Block Group 2; Census Tract 97; Fulton County; Georgia,954,13,121,009700,2
Block Group 3; Census Tract 97; Fulton County; Georgia,1974,13,121,009700,3
Block Group 1; Census Tract 98.02; Fulton County; Georgia,1589,13,121,009802,1
Block Group 2; Census Tract 98.02; Fulton County; Georgia,1387,13,121,009802,2
Block Group 3; Census Tract 98.02; Fulton County; Georgia,960,13,121,009802,3
Block Group 1; Census Tract 98.03; Fulton County; Georgia,1053,13,121,009803,1
Block Group 2; Census Tract 98.03; Fulton County; Georgia,1887,13,121,009803,2
Block Group 1; Census Tract 98.04; Fulton County; Georgia,1574,13,121,009804,1
Block Group 2; Census Tract 98.04; Fulton County; Georgia,862,13,121,009804,2
Block Group 1; Census Tract 99; Fulton County; Georgia,1067,13,121,009900,1
Block Group 2; Census Tract 99; Fulton County; Georgia,1063,13,121,009900,2
Block Group 3; Census Tract 99; Fulton County; Georgia,476,13,121,009900,3
Block Group 4; Census Tract 99; Fulton County; Georgia,1393,13,121,009900,4
Block Group 5; Census Tract 99; Fulton County; Georgia,967,13,121,009900,5
Block Group 1; Census Tract 100.03; Fulton County; Georgia,1960,13,121,010003,1
Block Group 2; Census Tract 100.03; Fulton County; Georgia,1162,13,121,010003,2
Block Group 3; Census Tract 100.03; Fulton County; Georgia,576,13,121,010003,3
Block Group 1; Census Tract 100.04; Fulton County; Georgia,1018,13,121,010004,1
Block Group 2; Census Tract 100.04; Fulton County; Georgia,1203,13,121,010004,2
Block Group 1; Census Tract 100.05; Fulton County; Georgia,1402,13,121,010005,1
Block Group 2; Census Tract 100.05; Fulton County; Georgia,1752,13,121,010005,2
Block Group 1; Census Tract 100.06; Fulton County; Georgia,1164,13,121,010006,1
Block Group 2; Census Tract 100.06; Fulton County; Georgia,2893,13,121,010006,2
Block Group 1; Census Tract 100.07; Fulton County; Georgia,795,13,121,010007,1
Block Group 2; Census Tract 100.07; Fulton County; Georgia,1055,13,121,010007,2
Block Group 1; Census Tract 101.06; Fulton County; Georgia,797,13,121,010106,1
Block Group 2; Census Tract 101.06; Fulton County; Georgia,1060,13,121,010106,2
Block Group 3; Census Tract 101.06; Fulton County; Georgia,1143,13,121,010106,3
Block Group 4; Census Tract 101.06; Fulton County; Georgia,674,13,121,010106,4
Block Group 1; Census Tract 101.07; Fulton County; Georgia,1052,13,121,010107,1
Block Group 2; Census Tract 101.07; Fulton County; Georgia,883,13,121,010107,2
Block Group 1; Census Tract 101.08; Fulton County; Georgia,2192,13,121,010108,1
Block Group 2; Census Tract 101.08; Fulton County; Georgia,1511,13,121,010108,2
Block Group 3; Census Tract 101.08; Fulton County; Georgia,912,13,121,010108,3
Block Group 1; Census Tract 101.15; Fulton County; Georgia,1496,13,121,010115,1
Block Group 2; Census Tract 101.15; Fulton County; Georgia,1268,13,121,010115,2
Block Group 1; Census Tract 101.17; Fulton County; Georgia,1983,13,121,010117,1
Block Group 2; Census Tract 101.17; Fulton County; Georgia,1024,13,121,010117,2
Block Group 3; Census Tract 101.17; Fulton County; Georgia,1347,13,121,010117,3
Block Group 1; Census Tract 101.20; Fulton County; Georgia,854,13,121,010120,1
Block Group 2; Census Tract 101.20; Fulton County; Georgia,1752,13,121,010120,2
Block Group 1; Census Tract 101.21; Fulton County; Georgia,1384,13,121,010121,1
Block Group 2; Census Tract 101.21; Fulton County; Georgia,173,13,121,010121,2
Block Group 3; Census Tract 101.21; Fulton County; Georgia,850,13,121,010121,3
Block Group 1; Census Tract 101.24; Fulton County; Georgia,389,13,121,010124,1
Block Group 2; Census Tract 101.24; Fulton County; Georgia,1487,13,121,010124,2
Block Group 3; Census Tract 101.24; Fulton County; Georgia,464,13,121,010124,3
Block Group 1; Census Tract 101.25; Fulton County; Georgia,2078,13,121,010125,1
Block Group 2; Census Tract 101.25; Fulton County; Georgia,2129,13,121,010125,2
Block Group 1; Census Tract 101.26; Fulton County; Georgia,602,13,121,010126,1
Block Group 2; Census Tract 101.26; Fulton County; Georgia,956,13,121,010126,2
Block Group 3; Census Tract 101.26; Fulton County; Georgia,841,13,121,010126,3
Block Group 1; Census Tract 101.27; Fulton County; Georgia,673,13,121,010127,1
Block Group 2; Census Tract 101.27; Fulton County; Georgia,203,13,121,010127,2
Block Group 3; Census Tract 101.27; Fulton County; Georgia,919,13,121,010127,3
Block Group 4; Census Tract 101.27; Fulton County; Georgia,327,13,121,010127,4
Block Group 1; Census Tract 101.28; Fulton County; Georgia,1038,13,121,010128,1
Block Group 2; Census Tract 101.28; Fulton County; Georgia,661,13,121,010128,2
Block Group 1; Census Tract 101.29; Fulton County; Georgia,795,13,121,010129,1
Block Group 2; Census Tract 101.29; Fulton County; Georgia,1336,13,121,010129,2
Block Group 3; Census Tract 101.29; Fulton County; Georgia,1217,13,121,010129,3
Block Group 4; Census Tract 101.29; Fulton County; Georgia,863,13,121,010129,4
Block Group 1; Census Tract 101.30; Fulton County; Georgia,12,13,121,010130,1
Block Group 2; Census Tract 101.30; Fulton County; Georgia,1036,13,121,010130,2
Block Group 3; Census Tract 101.30; Fulton County; Georgia,694,13,121,010130,3
Block Group 4; Census Tract 101.30; Fulton County; Georgia,1217,13,121,010130,4
Block Group 5; Census Tract 101.30; Fulton County; Georgia,854,13,121,010130,5
Block Group 1; Census Tract 101.31; Fulton County; Georgia,1915,13,121,010131,1
Block Group 2; Census Tract 101.31; Fulton County; Georgia,610,13,121,010131,2
Block Group 1; Census Tract 101.32; Fulton County; Georgia,1378,13,121,010132,1
Block Group 2; Census Tract 101.32; Fulton County; Georgia,219,13,121,010132,2
Block Group 3; Census Tract 101.32; Fulton County; Georgia,1755,13,121,010132,3
Block Group 1; Census Tract 101.33; Fulton County; Georgia,1089,13,121,010133,1
Block Group 2; Census Tract 101.33; Fulton County; Georgia,2286,13,121,010133,2
Block Group 3; Census Tract 101.33; Fulton County; Georgia,1882,13,121,010133,3
Block Group 1; Census Tract 101.34; Fulton County; Georgia,691,13,121,010134,1
Block Group 2; Census Tract 101.34; Fulton County; Georgia,467,13,121,010134,2
Block Group 3; Census Tract 101.34; Fulton County; Georgia,1020,13,121,010134,3
Block Group 1; Census Tract 101.35; Fulton County; Georgia,777,13,121,010135,1
Block Group 2; Census Tract 101.35; Fulton County; Georgia,306,13,121,010135,2
Block Group 3; Census Tract 101.35; Fulton County; Georgia,1138,13,121,010135,3
Block Group 1; Census Tract 101.36; Fulton County; Georgia,1365,13,121,010136,1
